Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,credit_limit_usage,avg_balance,trans_per_month,avg_amt_per_trans,tenure_category
42,3,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.05733032873806999,0.94266967126193,0.5833333333333334,52.714285714285715,2-3 Years
42,4,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5130248237817959,0.48697517621820413,0.9722222222222222,35.74285714285714,2-3 Years
54,0,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.4725568942436412,0.5274431057563588,0.6666666666666666,54.375,2-3 Years
48,3,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.09549110766733082,0.9045088923326692,1.0571428571428572,37.513513513513516,2-3 Years
49,1,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.04738960076246956,0.9526103992375304,0.5,68.61111111111111,2-3 Years
52,3,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.10629592518370073,0.8937040748162992,0.75,58.02777777777778,3-4 Years
50,3,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.15646326776395023,0.8435367322360497,0.6410256410256411,65.04,3-4 Years
49,1,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.049505360321205345,0.9504946396787947,0.6666666666666666,46.291666666666664,2-3 Years
53,2,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3545318910854159,0.6454681089145841,0.8636363636363636,40.86842105263158,3-4 Years
50,2,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.029638428554873104,0.9703615714451269,0.3611111111111111,81.84615384615384,2-3 Years
55,1,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6146817895400126,0.3853182104599874,0.8055555555555556,42.86206896551724,2-3 Years
53,1,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.14973087587669223,0.8502691241233078,0.8085106382978723,43.6578947368421,3-4 Years
47,3,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4065469904963041,0.5934530095036958,1.146341463414634,33.91489361702128,3-4 Years
55,2,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.04424035230038243,0.9557596476996175,1.0,30.19047619047619,3-4 Years
47,3,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.0,0.6666666666666666,54.333333333333336,2-3 Years
58,4,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,0.5769230769230769,45.6,4-5 Years
53,2,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.19084754477675894,0.8091524552232411,0.5609756097560976,31.304347826086957,3-4 Years
52,2,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.09606857818504286,0.9039314218149571,0.6444444444444445,52.44827586206897,3-4 Years
50,1,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.17580753701211305,0.824192462987887,0.8333333333333334,37.9,2-3 Years
42,1,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8295027162557459,0.17049728374425407,0.4444444444444444,61.125,2-3 Years
43,4,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.4118802160039273,0.5881197839960727,0.41025641025641024,76.3125,3-4 Years
57,4,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0862480539699014,0.9137519460300986,0.6086956521739131,55.892857142857146,3-4 Years
52,1,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.6784366576819407,0.3215633423180593,0.7906976744186046,46.411764705882355,3-4 Years
47,2,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2463678516228748,0.7536321483771252,0.8648648648648649,46.65625,3-4 Years
44,3,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.06706953783300706,0.9329304621669929,0.7105263157894737,43.629629629629626,3-4 Years
53,2,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2708628917838256,0.7291371082161744,0.7222222222222222,38.11538461538461,2-3 Years
45,4,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11395080707148347,0.8860491929285165,1.05,60.95238095238095,3-4 Years
63,1,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.3952609024451727,0.6047390975548274,0.8055555555555556,57.13793103448276,2-3 Years
39,2,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.4056406124093473,0.5943593875906527,0.7037037037037037,63.36842105263158,2-3 Years
48,5,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,0.47368421052631576,37.388888888888886,3-4 Years
51,1,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.25752545374059316,0.7424745462594068,0.42857142857142855,62.833333333333336,3-4 Years
54,4,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.1686319174594667,0.8313680825405333,0.7352941176470589,63.04,2-3 Years
59,1,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.17805840568271508,0.821941594317285,0.5555555555555556,60.85,2-3 Years
59,1,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.0,0.18867924528301888,53.0,4-5 Years
48,4,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,0.42105263157894735,46.1875,3-4 Years
41,2,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9408888888888889,0.059111111111111114,0.96875,52.16129032258065,2-3 Years
55,2,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.14071088310736535,0.8592891168926347,0.68,46.8235294117647,4-5 Years
47,4,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.22957562161151618,0.7704243783884839,0.8333333333333334,44.766666666666666,2-3 Years
41,2,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.11787315823190263,0.8821268417680974,1.625,33.41025641025641,1-2 Years
40,3,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,1.0,0.7857142857142857,61.40909090909091,2-3 Years
68,1,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1191919191919192,0.8808080808080808,0.5714285714285714,59.6875,4-5 Years
50,1,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.0,1.0,0.7096774193548387,59.0,2-3 Years
47,4,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.6403326403326404,0.3596673596673597,0.7073170731707317,37.48275862068966,3-4 Years
53,1,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.43175487465181056,0.5682451253481894,0.5531914893617021,55.34615384615385,3-4 Years
42,5,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.0,1.0,0.7777777777777778,44.214285714285715,2-3 Years
48,4,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.0,0.7631578947368421,59.172413793103445,3-4 Years
49,1,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.06599743699273815,0.9340025630072618,0.7105263157894737,40.7037037037037,3-4 Years
44,2,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0.0,1.0,0.6857142857142857,44.083333333333336,2-3 Years
43,4,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6115805946791862,0.38841940532081376,0.8529411764705882,44.310344827586206,2-3 Years
56,0,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.3590462833099579,0.6409537166900421,0.6511627906976745,58.964285714285715,3-4 Years
59,1,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.30894886363636365,0.6910511363636364,0.8611111111111112,37.16129032258065,2-3 Years
46,1,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.10122684393176597,0.898773156068234,1.0555555555555556,46.5,2-3 Years
47,4,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.6071223434807582,0.39287765651924184,0.5853658536585366,43.291666666666664,3-4 Years
50,4,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.5122349102773246,0.48776508972267535,0.7,40.357142857142854,3-4 Years
51,3,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.8059496567505721,0.1940503432494279,0.6976744186046512,54.833333333333336,3-4 Years
47,3,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.46306641837368095,0.5369335816263191,0.8055555555555556,48.724137931034484,2-3 Years
58,4,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.7700212615166548,0.22997873848334516,0.48936170212765956,52.95652173913044,3-4 Years
46,5,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.07633055344958302,0.9236694465504169,0.5151515151515151,35.11764705882353,2-3 Years
53,3,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1.0,1.127659574468085,41.20754716981132,3-4 Years
45,4,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.10828346456692914,0.8917165354330708,1.0277777777777777,43.027027027027025,2-3 Years
52,1,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.13322392958376847,0.8667760704162315,0.6222222222222222,49.57142857142857,3-4 Years
53,2,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,1,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.0,1.0,0.5555555555555556,37.85,2-3 Years
50,2,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.03650480936377332,0.9634951906362267,0.7555555555555555,44.23529411764706,3-4 Years
41,3,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.14637133816474432,0.8536286618352557,0.9444444444444444,44.205882352941174,2-3 Years
45,5,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1708653846153846,0.8291346153846154,0.7777777777777778,39.464285714285715,2-3 Years
53,3,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.06852791878172589,0.9314720812182741,1.119047619047619,51.02127659574468,3-4 Years
67,1,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8373253493013972,0.1626746506986028,0.5714285714285714,51.90625,4-5 Years
57,2,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.05502515142182528,0.9449748485781747,0.6111111111111112,64.5909090909091,2-3 Years
59,1,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.2935041716328963,0.7064958283671037,0.7777777777777778,35.67857142857143,2-3 Years
45,2,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.38953387627794145,0.6104661237220586,0.5294117647058824,77.05555555555556,2-3 Years
51,3,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.18971726994417432,0.8102827300558256,0.6666666666666666,51.791666666666664,2-3 Years
59,1,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.6923875432525951,0.30761245674740484,0.6666666666666666,51.666666666666664,4-5 Years
53,1,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.5032544378698225,0.4967455621301775,0.5555555555555556,60.08,3-4 Years
